lon,lat,Swnet_tavg,Lwnet_tavg,Qle_tavg,Qh_tavg,Evap_tavg,AvgSurfT_inst,RootMoist_inst,Tveg_tavg
75.34619445552487,19.426068019084653,214.10617065429688,-80.72270965576172,67.00665283203125,67.38621520996094,2.6791840355144814e-05,301.3213806152344,310.5456848144531,17.022844314575195
75.57077327655475,19.426068019084653,213.31248474121094,-79.98001861572266,66.79657745361328,67.58230590820312,2.6708034056355245e-05,301.3562927246094,298.861083984375,18.447296142578125
74.8970368134651,19.650646840114533,209.36688232421875,-77.61798095703125,72.9327392578125,59.73374938964844,2.916139055741951e-05,300.689697265625,300.8415832519531,21.64323616027832
75.12161563449499,19.650646840114533,213.20948791503906,-80.58219146728516,67.79197692871094,65.78352355957031,2.710618355195038e-05,301.0517883300781,300.5701599121094,18.899173736572266
75.34619445552487,19.650646840114533,212.55482482910156,-80.06443786621094,66.66963958740234,66.8258285522461,2.66570186795434e-05,300.8677062988281,298.9704895019531,19.116554260253906
75.57077327655475,19.650646840114533,211.50965881347656,-79.8988037109375,66.56028747558594,66.05719757080078,2.6613177396939136e-05,300.97381591796875,294.34088134765625,19.41819190979004
74.67245799243521,19.875225661144412,209.93499755859375,-78.6292495727539,71.1272201538086,61.03041076660156,2.8439775633160025e-05,300.6811218261719,328.0943298339844,16.621002197265625
74.8970368134651,19.875225661144412,209.35720825195312,-79.6141357421875,69.14187622070312,61.45944595336914,2.7645877707982436e-05,301.0177001953125,340.9615478515625,13.861790657043457
75.12161563449499,19.875225661144412,210.95187377929688,-79.24031066894531,67.91104888916016,64.75279998779297,2.71534918283578e-05,300.2735595703125,302.8115234375,19.63632583618164
75.34619445552487,19.875225661144412,210.37408447265625,-78.95986938476562,58.97080612182617,73.23164367675781,2.3578619220643304e-05,299.8678283691406,249.14633178710938,19.39882469177246
75.57077327655475,19.875225661144412,209.97972106933594,-78.25884246826172,69.0680160522461,63.69081497192383,2.7616237275651656e-05,299.94219970703125,284.7049865722656,23.092416763305664
74.67245799243521,20.099804482174292,206.5342559814453,-78.08589935302734,62.636966705322266,66.51715850830078,2.5044930225703865e-05,300.5647277832031,314.7220153808594,12.132308959960938
74.8970368134651,20.099804482174292,206.30775451660156,-77.24249267578125,67.1907730102539,62.637420654296875,2.6865536710829474e-05,300.57806396484375,340.2862854003906,14.476936340332031
75.12161563449499,20.099804482174292,207.43699645996094,-76.21134948730469,68.62047576904297,63.57090377807617,2.743717050179839e-05,299.3528747558594,279.4151306152344,23.89678382873535
75.34619445552487,20.099804482174292,207.14004516601562,-75.11872100830078,70.11231994628906,62.92082977294922,2.803379356919322e-05,298.8776550292969,275.8218078613281,26.50307846069336
75.57077327655475,20.099804482174292,205.82164001464844,-75.14788818359375,71.73986053466797,59.887115478515625,2.8684395147138275e-05,299.47186279296875,310.17596435546875,24.713071823120117
75.12161563449499,20.324383303204172,206.41322326660156,-76.17798614501953,71.1136245727539,60.070167541503906,2.843401307472959e-05,300.0394592285156,315.57720947265625,24.261207580566406
75.34619445552487,20.324383303204172,207.0028533935547,-75.14881134033203,68.82384490966797,63.9866943359375,2.751854117377661e-05,299.32537841796875,285.5899963378906,25.996179580688477
75.57077327655475,20.324383303204172,206.46421813964844,-75.3846664428711,69.54252624511719,62.4736442565918,2.7805739591713063e-05,299.3546142578125,319.1915283203125,24.106685638427734
75.79535209758463,20.324383303204172,206.16050720214844,-75.19112396240234,70.30980682373047,61.62186813354492,2.811245030898135e-05,299.50555419921875,313.0521545410156,25.677597045898438
75.34619445552487,20.548962124234052,207.69004821777344,-77.51647186279297,71.49586486816406,59.69236755371094,2.8587028282345273e-05,301.1023254394531,316.1181335449219,25.311832427978516
75.57077327655475,20.548962124234052,207.5151824951172,-76.71227264404297,71.35942077636719,60.415035247802734,2.853241858247202e-05,300.631103515625,313.7588195800781,25.85506248474121
75.79535209758463,20.548962124234052,206.76364135742188,-75.45500946044922,73.11967468261719,59.18989562988281,2.923604188254103e-05,300.2572021484375,301.6121520996094,28.72820281982422
75.34619445552487,18.52775273496513,219.32369995117188,-81.01817321777344,63.47255325317383,75.78911590576172,2.537899126764387e-05,301.468994140625,344.91534423828125,10.362578392028809
76.24450973964439,18.52775273496513,215.06268310546875,-76.27892303466797,62.93682098388672,76.7623291015625,2.516471613489557e-05,300.37176513671875,301.24810791015625,18.287343978881836
75.12161563449499,18.75233155599501,218.18344116210938,-78.88768768310547,67.0360107421875,73.19466400146484,2.6803711079992354e-05,300.7183837890625,333.6293640136719,12.80451774597168
75.34619445552487,18.75233155599501,216.80064392089844,-78.53860473632812,62.4382438659668,76.7642593383789,2.496537854312919e-05,300.36639404296875,301.25958251953125,13.738243103027344
75.57077327655475,18.75233155599501,217.17138671875,-77.76305389404297,63.79441833496094,76.63963317871094,2.5507401005597785e-05,300.307861328125,296.9748229980469,15.562241554260254
75.79535209758463,18.75233155599501,217.19554138183594,-76.9833755493164,65.5660629272461,75.68363189697266,2.6216039259452373e-05,300.3935852050781,289.71795654296875,17.80588150024414
76.0199309186145,18.75233155599501,213.50653076171875,-75.85157775878906,62.17932891845703,76.45148468017578,2.486171797499992e-05,300.5627746582031,274.6759338378906,18.55525779724121
76.24450973964439,18.75233155599501,213.50653076171875,-75.85157775878906,62.17932891845703,76.45148468017578,2.486171797499992e-05,300.5627746582031,274.6759338378906,18.55525779724121
76.46908856067427,18.75233155599501,212.9722137451172,-74.59346008300781,65.3379135131836,74.05917358398438,2.6124671421712264e-05,300.6480712890625,253.0316619873047,23.6646671295166
76.69366738170415,18.75233155599501,213.40029907226562,-74.46817016601562,66.02478790283203,73.92808532714844,2.6399429771117866e-05,301.06121826171875,248.96263122558594,25.288476943969727
74.8970368134651,18.97691037702489,213.1228790283203,-78.31233978271484,72.12227630615234,63.570735931396484,2.8837404897785746e-05,300.5084228515625,355.5703430175781,10.179940223693848
75.12161563449499,18.97691037702489,218.18344116210938,-78.88768768310547,67.0360107421875,73.19466400146484,2.6803711079992354e-05,300.7183837890625,333.6293640136719,12.80451774597168
75.34619445552487,18.97691037702489,216.80064392089844,-78.53860473632812,62.4382438659668,76.7642593383789,2.496537854312919e-05,300.36639404296875,301.25958251953125,13.738243103027344
75.57077327655475,18.97691037702489,217.17138671875,-77.76305389404297,63.79441833496094,76.63963317871094,2.5507401005597785e-05,300.307861328125,296.9748229980469,15.562241554260254
75.79535209758463,18.97691037702489,217.19554138183594,-76.9833755493164,65.5660629272461,75.68363189697266,2.6216039259452373e-05,300.3935852050781,289.71795654296875,17.80588150024414
76.0199309186145,18.97691037702489,213.50653076171875,-75.85157775878906,62.17932891845703,76.45148468017578,2.486171797499992e-05,300.5627746582031,274.6759338378906,18.55525779724121
76.24450973964439,18.97691037702489,213.50653076171875,-75.85157775878906,62.17932891845703,76.45148468017578,2.486171797499992e-05,300.5627746582031,274.6759338378906,18.55525779724121
76.46908856067427,18.97691037702489,212.9722137451172,-74.59346008300781,65.3379135131836,74.05917358398438,2.6124671421712264e-05,300.6480712890625,253.0316619873047,23.6646671295166
75.57077327655475,19.20148919805477,212.9081573486328,-79.49807739257812,66.93458557128906,67.52839660644531,2.676306030480191e-05,301.041259765625,308.29290771484375,17.27370834350586
75.79535209758463,19.20148919805477,212.8353271484375,-79.97425079345703,66.84420776367188,67.09879302978516,2.672658592928201e-05,301.4350891113281,310.7752685546875,16.59959602355957
76.0199309186145,19.20148919805477,211.14035034179688,-80.09705352783203,62.045143127441406,70.01115417480469,2.4808159651001915e-05,301.6026916503906,300.8416748046875,17.28252601623535
76.24450973964439,19.20148919805477,211.14035034179688,-80.09705352783203,62.045143127441406,70.01115417480469,2.4808159651001915e-05,301.6026916503906,300.8416748046875,17.28252601623535
75.57077327655475,19.426068019084653,213.31248474121094,-79.98001861572266,66.79657745361328,67.58230590820312,2.6708034056355245e-05,301.3562927246094,298.861083984375,18.447296142578125
75.79535209758463,19.426068019084653,212.67173767089844,-80.83684539794922,65.49579620361328,67.4280776977539,2.6188119591097347e-05,301.6336364746094,303.9007873535156,17.20382308959961
77.1428250237639,19.20148919805477,211.26646423339844,-75.66511535644531,71.1574478149414,65.45040130615234,2.8451680918806233e-05,301.1075439453125,251.39004516601562,28.84502601623535
76.91824620273403,19.426068019084653,210.2762908935547,-77.52948760986328,65.57557678222656,68.19158935546875,2.6219708161079325e-05,301.1159362792969,245.6444091796875,26.329233169555664
77.1428250237639,19.426068019084653,211.05081176757812,-75.98068237304688,70.86739349365234,65.24161529541016,2.8335725801298395e-05,300.89935302734375,246.7904815673828,29.112335205078125
77.36740384479378,19.426068019084653,211.05865478515625,-75.4288558959961,70.63279724121094,66.03998565673828,2.8241853215149604e-05,300.76416015625,247.4482879638672,29.771560668945312
76.91824620273403,19.650646840114533,210.0184326171875,-77.15336608886719,64.6523208618164,69.27355194091797,2.5850678866845556e-05,300.77117919921875,226.50726318359375,26.992050170898438
77.1428250237639,19.650646840114533,211.25306701660156,-76.2000503540039,70.6469955444336,65.43556213378906,2.8247295631445013e-05,300.4767761230469,251.52198791503906,28.278005599975586
77.36740384479378,19.650646840114533,211.00123596191406,-75.7799301147461,70.73542022705078,65.5452651977539,2.828281321853865e-05,300.49957275390625,249.7624969482422,29.43353271484375
76.69366738170415,19.875225661144412,209.68270874023438,-78.41861724853516,63.47744369506836,68.76329803466797,2.538092121540103e-05,300.4638671875,278.0326232910156,23.341047286987305
76.91824620273403,19.875225661144412,209.59976196289062,-77.3528823852539,66.24018096923828,66.95626831054688,2.648539884830825e-05,300.4010925292969,262.6097106933594,26.252777099609375
77.1428250237639,19.875225661144412,210.8731231689453,-76.60502624511719,70.43843841552734,64.80472564697266,2.816431879182346e-05,300.413818359375,264.6041259765625,26.871641159057617
77.36740384479378,19.875225661144412,209.66183471679688,-75.92388153076172,71.01104736328125,63.76429748535156,2.8393047614372335e-05,300.32611083984375,261.9607238769531,28.36555290222168
75.57077327655475,19.426068019084653,213.31248474121094,-79.98001861572266,66.79657745361328,67.58230590820312,2.6708034056355245e-05,301.3562927246094,298.861083984375,18.447296142578125
75.79535209758463,19.426068019084653,212.67173767089844,-80.83684539794922,65.49579620361328,67.4280776977539,2.6188119591097347e-05,301.6336364746094,303.9007873535156,17.20382308959961
76.0199309186145,19.426068019084653,211.6200408935547,-80.6920394897461,61.34748077392578,70.5444107055664,2.4529272195650265e-05,301.6194152832031,286.5950622558594,18.675064086914062
76.24450973964439,19.426068019084653,211.6200408935547,-80.6920394897461,61.34748077392578,70.5444107055664,2.4529272195650265e-05,301.6194152832031,286.5950622558594,18.675064086914062
75.57077327655475,19.650646840114533,211.50965881347656,-79.8988037109375,66.56028747558594,66.05719757080078,2.6613177396939136e-05,300.97381591796875,294.34088134765625,19.41819190979004
75.79535209758463,19.650646840114533,210.8119354248047,-80.3448257446289,65.07426452636719,66.43569946289062,2.601936830615159e-05,301.2756652832031,301.89202880859375,17.82589340209961
76.0199309186145,19.650646840114533,210.2400665283203,-80.10662841796875,61.691036224365234,69.41445922851562,2.466657133481931e-05,301.1512145996094,280.6838684082031,19.900644302368164
76.24450973964439,19.650646840114533,210.2400665283203,-80.10662841796875,61.691036224365234,69.41445922851562,2.466657133481931e-05,301.1512145996094,280.6838684082031,19.900644302368164
76.46908856067427,19.650646840114533,210.93687438964844,-79.78490447998047,62.32270050048828,69.82334899902344,2.49192144110566e-05,301.12579345703125,274.3179016113281,21.296655654907227
75.79535209758463,19.875225661144412,209.54115295410156,-78.38158416748047,69.10210418701172,63.07098388671875,2.762961776170414e-05,300.2337951660156,280.4776916503906,23.750640869140625
76.0199309186145,19.875225661144412,208.64688110351562,-78.18893432617188,63.80333709716797,67.64686584472656,2.5511079002171755e-05,300.3359375,242.89480590820312,24.655811309814453
76.24450973964439,19.875225661144412,208.64688110351562,-78.18893432617188,63.80333709716797,67.64686584472656,2.5511079002171755e-05,300.3359375,242.89480590820312,24.655811309814453
76.46908856067427,19.875225661144412,209.2378387451172,-78.39734649658203,63.59848403930664,68.18738555908203,2.5429366360185668e-05,300.45166015625,276.1448059082031,23.227697372436523
75.57077327655475,20.099804482174292,205.82164001464844,-75.14788818359375,71.73986053466797,59.887115478515625,2.8684395147138275e-05,299.47186279296875,310.17596435546875,24.713071823120117
75.79535209758463,20.099804482174292,205.06211853027344,-75.53897094726562,71.93494415283203,58.54331588745117,2.87624843622325e-05,299.7770080566406,302.7497253417969,26.09842300415039
76.0199309186145,20.099804482174292,205.6575164794922,-76.31266021728516,69.48788452148438,60.861392974853516,2.7784119083662517e-05,299.8479309082031,286.7418518066406,26.9840145111084
75.79535209758463,20.324383303204172,206.16050720214844,-75.19112396240234,70.30980682373047,61.62186813354492,2.811245030898135e-05,299.50555419921875,313.0521545410156,25.677597045898438
76.0199309186145,20.324383303204172,206.53729248046875,-75.79751586914062,66.83441925048828,64.89043426513672,2.672332811926026e-05,299.37933349609375,261.8876953125,28.43406105041504
76.0199309186145,20.548962124234052,206.601318359375,-75.81124877929688,68.68428039550781,63.16138458251953,2.7462796424515545e-05,300.1288146972656,263.5738525390625,28.60360336303711
76.46908856067427,18.07859509290537,215.1211395263672,-75.3598861694336,63.53383255004883,77.12078857421875,2.5403427571291104e-05,300.4720458984375,287.0024108886719,19.732479095458984
76.69366738170415,18.07859509290537,214.9013214111328,-76.04964447021484,61.95227813720703,77.83934020996094,2.4771386961219832e-05,300.8314208984375,306.80731201171875,16.923097610473633
76.91824620273403,18.07859509290537,214.38064575195312,-74.60191345214844,64.86371612548828,75.86907958984375,2.593542194517795e-05,300.5950927734375,284.9989013671875,21.333152770996094
76.46908856067427,18.30317391393525,214.69058227539062,-74.86060333251953,64.13140869140625,76.59934997558594,2.5642157197580673e-05,300.28765869140625,282.0019836425781,20.987154006958008
76.69366738170415,18.30317391393525,214.56198120117188,-74.34053039550781,65.15789031982422,75.98222351074219,2.6052694011013955e-05,300.3106994628906,274.7384948730469,22.727663040161133
76.91824620273403,18.30317391393525,213.5475311279297,-73.54421997070312,66.52946472167969,74.37910461425781,2.660092468431685e-05,300.2804870605469,269.9659729003906,24.501619338989258
77.1428250237639,18.30317391393525,210.68505859375,-74.7043685913086,67.2187728881836,69.72813415527344,2.687666710698977e-05,300.2891845703125,244.18621826171875,26.018136978149414
76.24450973964439,18.52775273496513,215.06268310546875,-76.27892303466797,62.93682098388672,76.7623291015625,2.516471613489557e-05,300.37176513671875,301.24810791015625,18.287343978881836
76.46908856067427,18.52775273496513,213.84400939941406,-73.97669982910156,65.98795318603516,74.75941467285156,2.6384830562165007e-05,300.0987854003906,267.5047302246094,24.60512351989746
76.69366738170415,18.52775273496513,213.65988159179688,-73.60691833496094,66.81396484375,74.11463165283203,2.6714873456512578e-05,300.2596740722656,263.1884460449219,26.15530776977539
76.91824620273403,18.52775273496513,213.1033935546875,-73.28644561767578,68.25070190429688,72.45881652832031,2.728929030126892e-05,300.4432678222656,263.8238220214844,27.00974464416504
77.1428250237639,18.52775273496513,210.40768432617188,-75.69989013671875,68.24627685546875,67.3714828491211,2.7287285774946213e-05,300.6162109375,274.4161071777344,25.509077072143555
76.69366738170415,18.75233155599501,213.40029907226562,-74.46817016601562,66.02478790283203,73.92808532714844,2.6399429771117866e-05,301.06121826171875,248.96263122558594,25.288476943969727
76.91824620273403,18.75233155599501,213.6571044921875,-73.8409194946289,68.35603332519531,72.44054412841797,2.7331332603353076e-05,301.0499267578125,237.88697814941406,28.088048934936523
77.1428250237639,18.75233155599501,210.2024688720703,-76.25292205810547,67.70219421386719,67.23737335205078,2.706995655898936e-05,300.96148681640625,247.3629150390625,26.484697341918945
76.46908856067427,17.629437450845607,218.5726776123047,-80.89318084716797,62.67927551269531,75.8222885131836,2.5061834094231017e-05,301.8901672363281,315.7611999511719,15.159646034240723
76.0199309186145,17.854016271875487,216.6704864501953,-80.65349578857422,61.969390869140625,74.86981201171875,2.477785892551765e-05,301.40411376953125,319.5943298339844,14.292130470275879
76.24450973964439,17.854016271875487,216.6704864501953,-80.65349578857422,61.969390869140625,74.86981201171875,2.477785892551765e-05,301.40411376953125,319.5943298339844,14.292130470275879
76.46908856067427,17.854016271875487,217.90940856933594,-79.26752471923828,63.841468811035156,75.65200805664062,2.552616388129536e-05,300.86016845703125,298.05255126953125,18.48779296875
76.69366738170415,17.854016271875487,217.6508026123047,-79.48028564453125,63.48469543457031,75.5930404663086,2.538376247684937e-05,300.9512023925781,304.6953125,17.87687110900879
76.0199309186145,18.07859509290537,214.65139770507812,-77.56414794921875,61.46105194091797,76.46320343017578,2.4574364942964166e-05,300.9577941894531,312.2481384277344,15.453227996826172
76.24450973964439,18.07859509290537,214.65139770507812,-77.56414794921875,61.46105194091797,76.46320343017578,2.4574364942964166e-05,300.9577941894531,312.2481384277344,15.453227996826172
75.57077327655475,18.30317391393525,219.06324768066406,-81.07282257080078,64.23973083496094,74.72976684570312,2.5685694708954543e-05,301.60968017578125,343.03131103515625,11.59164047241211
76.0199309186145,18.30317391393525,214.8861846923828,-76.98292541503906,61.702972412109375,77.09478759765625,2.4671451683389023e-05,300.58807373046875,310.0098876953125,16.3077392578125
76.24450973964439,18.30317391393525,214.8861846923828,-76.98292541503906,61.702972412109375,77.09478759765625,2.4671451683389023e-05,300.58807373046875,310.0098876953125,16.3077392578125
75.34619445552487,18.52775273496513,219.32369995117188,-81.01817321777344,63.47255325317383,75.78911590576172,2.537899126764387e-05,301.468994140625,344.91534423828125,10.362578392028809
75.57077327655475,18.52775273496513,218.52548217773438,-79.14784240722656,65.6304931640625,74.6971664428711,2.6241776140523143e-05,300.6781311035156,328.431396484375,14.788494110107422
75.79535209758463,18.52775273496513,218.52694702148438,-78.87826538085938,65.38313293457031,75.28065490722656,2.6142626666114666e-05,300.474365234375,332.52215576171875,14.785917282104492
76.0199309186145,18.52775273496513,215.06268310546875,-76.27892303466797,62.93682098388672,76.7623291015625,2.516471613489557e-05,300.37176513671875,301.24810791015625,18.287343978881836
76.24450973964439,18.52775273496513,215.06268310546875,-76.27892303466797,62.93682098388672,76.7623291015625,2.516471613489557e-05,300.37176513671875,301.24810791015625,18.287343978881836
76.69366738170415,18.75233155599501,213.40029907226562,-74.46817016601562,66.02478790283203,73.92808532714844,2.6399429771117866e-05,301.06121826171875,248.96263122558594,25.288476943969727
76.46908856067427,18.97691037702489,212.9722137451172,-74.59346008300781,65.3379135131836,74.05917358398438,2.6124671421712264e-05,300.6480712890625,253.0316619873047,23.6646671295166
76.69366738170415,18.97691037702489,213.40029907226562,-74.46817016601562,66.02478790283203,73.92808532714844,2.6399429771117866e-05,301.06121826171875,248.96263122558594,25.288476943969727
76.91824620273403,18.97691037702489,213.6571044921875,-73.8409194946289,68.35603332519531,72.44054412841797,2.7331332603353076e-05,301.0499267578125,237.88697814941406,28.088048934936523
76.24450973964439,19.20148919805477,211.14035034179688,-80.09705352783203,62.045143127441406,70.01115417480469,2.4808159651001915e-05,301.6026916503906,300.8416748046875,17.28252601623535
76.46908856067427,19.20148919805477,210.79776000976562,-78.97809600830078,63.76585388183594,69.06119537353516,2.549644523242023e-05,301.52862548828125,275.19378662109375,21.52086067199707
76.69366738170415,19.20148919805477,210.27386474609375,-78.1445083618164,63.91533660888672,69.21499633789062,2.5555869797244668e-05,301.42376708984375,264.9144592285156,23.360485076904297
76.91824620273403,19.20148919805477,210.525146484375,-77.19086456298828,66.48342895507812,67.84819030761719,2.658293851709459e-05,301.28448486328125,250.71786499023438,26.694456100463867
76.24450973964439,19.426068019084653,211.6200408935547,-80.6920394897461,61.34748077392578,70.5444107055664,2.4529272195650265e-05,301.6194152832031,286.5950622558594,18.675064086914062
76.46908856067427,19.426068019084653,212.22434997558594,-80.27237701416016,61.96109390258789,70.97480010986328,2.4774108169367537e-05,301.6547546386719,280.51312255859375,19.825220108032227
76.69366738170415,19.426068019084653,210.92623901367188,-78.91178894042969,62.4835319519043,70.56616973876953,2.4983304683701135e-05,301.3034362792969,268.73675537109375,21.944351196289062
76.91824620273403,19.426068019084653,210.2762908935547,-77.52948760986328,65.57557678222656,68.19158935546875,2.6219708161079325e-05,301.1159362792969,245.6444091796875,26.329233169555664
76.46908856067427,19.650646840114533,210.93687438964844,-79.78490447998047,62.32270050048828,69.82334899902344,2.49192144110566e-05,301.12579345703125,274.3179016113281,21.296655654907227
76.69366738170415,19.650646840114533,210.4293975830078,-78.74978637695312,62.65451431274414,70.01605987548828,2.5051793272723444e-05,301.0807189941406,272.3857116699219,22.165420532226562
76.91824620273403,19.650646840114533,210.0184326171875,-77.15336608886719,64.6523208618164,69.27355194091797,2.5850678866845556e-05,300.77117919921875,226.50726318359375,26.992050170898438
76.69366738170415,19.875225661144412,209.68270874023438,-78.41861724853516,63.47744369506836,68.76329803466797,2.538092121540103e-05,300.4638671875,278.0326232910156,23.341047286987305
77.36740384479378,18.30317391393525,209.28573608398438,-74.48357391357422,68.48223114013672,67.34152221679688,2.7382124244468287e-05,300.458984375,239.67373657226562,27.617765426635742
77.59198266582366,18.30317391393525,204.84561157226562,-73.7901382446289,68.84046936035156,63.283042907714844,2.7525258701643907e-05,300.5507507324219,236.9062042236328,30.22899627685547
77.36740384479378,18.52775273496513,209.42001342773438,-75.73638916015625,67.29553985595703,67.42415618896484,2.690727706067264e-05,300.9568176269531,249.078125,25.780027389526367
77.59198266582366,18.52775273496513,205.9776611328125,-74.72309875488281,69.24284362792969,63.056461334228516,2.7685864552040584e-05,300.8941955566406,258.55926513671875,29.33586311340332
77.1428250237639,18.75233155599501,210.2024688720703,-76.25292205810547,67.70219421386719,67.23737335205078,2.706995655898936e-05,300.96148681640625,247.3629150390625,26.484697341918945
77.36740384479378,18.75233155599501,209.96713256835938,-75.38615417480469,69.99556732177734,65.61328887939453,2.798717287078034e-05,300.9369201660156,226.73951721191406,29.624290466308594
77.59198266582366,18.75233155599501,208.50680541992188,-75.78852081298828,68.4261245727539,65.3280029296875,2.735937414399814e-05,301.15740966796875,267.8073425292969,26.508188247680664
77.81656148685354,18.75233155599501,203.88661193847656,-74.10819244384766,70.2461929321289,60.571044921875,2.8087095415685326e-05,300.75775146484375,245.6061553955078,32.44783020019531
77.1428250237639,18.97691037702489,210.2024688720703,-76.25292205810547,67.70219421386719,67.23737335205078,2.706995655898936e-05,300.96148681640625,247.3629150390625,26.484697341918945
77.36740384479378,18.97691037702489,209.96713256835938,-75.38615417480469,69.99556732177734,65.61328887939453,2.798717287078034e-05,300.9369201660156,226.73951721191406,29.624290466308594
77.59198266582366,18.97691037702489,208.50680541992188,-75.78852081298828,68.4261245727539,65.3280029296875,2.735937414399814e-05,301.15740966796875,267.8073425292969,26.508188247680664
77.81656148685354,18.97691037702489,203.88661193847656,-74.10819244384766,70.2461929321289,60.571044921875,2.8087095415685326e-05,300.75775146484375,245.6061553955078,32.44783020019531
77.1428250237639,19.20148919805477,211.26646423339844,-75.66511535644531,71.1574478149414,65.45040130615234,2.8451680918806233e-05,301.1075439453125,251.39004516601562,28.84502601623535
77.36740384479378,19.20148919805477,210.54666137695312,-75.46322631835938,71.40819549560547,64.6937026977539,2.855180537153501e-05,301.0533142089844,249.72048950195312,29.232799530029297
77.59198266582366,19.20148919805477,209.89968872070312,-75.15550994873047,70.58760833740234,65.15808868408203,2.82239998341538e-05,300.8877868652344,251.69729614257812,28.59366226196289
77.81656148685354,19.20148919805477,206.62290954589844,-74.52986145019531,68.81012725830078,64.34378814697266,2.7513391614775173e-05,300.7299499511719,224.37600708007812,29.92473793029785
78.04114030788342,19.20148919805477,203.0580596923828,-73.14937591552734,75.97525024414062,55.03489685058594,3.0378087103599682e-05,300.46240234375,254.41099548339844,31.762807846069336
77.59198266582366,19.426068019084653,210.138671875,-75.06365966796875,68.56227111816406,67.61263275146484,2.7413965653977357e-05,300.4761657714844,222.39064025878906,30.35009765625
77.81656148685354,19.426068019084653,208.53936767578125,-74.61083984375,70.7393569946289,64.24617004394531,2.8284432119107805e-05,300.46044921875,249.80381774902344,30.964759826660156
78.04114030788342,19.426068019084653,207.2037811279297,-73.24642944335938,73.67119598388672,61.44198989868164,2.9456648917403072e-05,300.2742919921875,272.6504821777344,32.94392013549805
78.2657191289133,19.426068019084653,207.80316162109375,-73.0863037109375,73.98077392578125,61.952980041503906,2.958072036562953e-05,299.78985595703125,219.83343505859375,36.19087219238281
77.59198266582366,19.650646840114533,210.11669921875,-75.01483154296875,70.73991394042969,65.43821716308594,2.8284774089115672e-05,300.60565185546875,250.92422485351562,30.01963996887207
78.04114030788342,19.650646840114533,208.14112854003906,-74.79647064208984,70.74761199951172,63.845703125,2.8287769964663312e-05,300.3943176269531,241.24671936035156,29.57900619506836
78.2657191289133,19.650646840114533,206.32102966308594,-73.26730346679688,73.38661193847656,60.900386810302734,2.934266194642987e-05,299.9458923339844,226.6095428466797,33.40058135986328
78.04114030788342,19.875225661144412,208.03244018554688,-75.15771484375,75.85102844238281,58.17945098876953,3.0327973945531994e-05,300.7249450683594,260.7961120605469,30.41062355041504
78.2657191289133,19.875225661144412,205.92762756347656,-74.54899597167969,75.51992797851562,57.028099060058594,3.0195822546374984e-05,300.7604064941406,260.8590393066406,30.919782638549805
